,Unnamed: 0.1,Unnamed: 0,user_id,business_id,text,date,compliment_count,feeling
702,702,703096,3sLK6LpowMz3H8_gNnwJkw,-rpI6XyHt76wV5g-mgibTg,Bugs crawling all over the place!,2015-06-13 06:10:45,0,Neutral
703,703,703101,ZhATZtcAivCoCVCup3VSeQ,OE3ZfpTIi1HhueAQB_cPAA,Nice beach and pool!,2011-05-27 19:42:46,0,Positive
704,704,703481,mr5xuA3BxzSu41YdCXfyzw,hXENwSCtd8pdBrnN8XkXyA,"Bellman/valet service excellent. Super friendly at the front desk. 
Bar service very weak, had the mussels, extremely salty and cold served with a warm bun:( not impressed. 
People next to me had the cheese plate which looked fantastic. 
Park and fly rate much more affordable compared to Marriott however hotel not nearly as nice.",2013-10-04 04:16:09,0,Positive
705,705,703536,Y1SChzffP-Hj55xm83M0TA,skWRxQU2LwbYQK0Dl_FqYw,Stay on the backside and you won't hear the traffic,2014-10-13 18:47:03,0,Neutral
706,706,707145,TSHtRp1o2Aps7xOCvptz6w,hXENwSCtd8pdBrnN8XkXyA,Staff's always friendly. Good selection on the menu. Close to airport but still quiet when in odd rooms.,2014-01-29 19:06:55,0,Positive
707,707,707502,rIcpvRkKFuaWvDkIoOVZLA,TZodoH7csDIwQ5EfWqqsJw,"Staying at the Bourbon Orleans hotel. Nice place, good value, and in the middle of the French Quarter.",2010-05-08 23:51:07,0,Positive
708,708,708176,-A-zGP3AvmC7sdo_5iEmvw,_E0WPHfJEYmwOUCAj-Jq1A,"Stayed here a 2nd time because I liked it the 1st time, of course, but this time thought I'd write a review.  2nd was as good as 1st (long story short).  Especially liked Pancho's again...great service, great food, great value all around.  Room left nothing to be desired...one bump:  some 
#%^* had set the clock radio alarm for 0530h..now that can be disturbing!  Maybe the maids could make certain the alarm function is turned OFF.",2015-10-25 01:41:50,0,Positive
709,709,710257,e0au3yQ_OCNOCvSpY_vznA,o9Gru-QFoxGK26FSWRCLXA,At least three buses from the other companies... still waiting for the National one at 31 F.  (20minutes),2014-02-27 21:32:12,0,Negative
710,710,710848,kfSz8FXMpRA-YjV19TO1gg,oVr68YLI0PMSkEc_SHMkFA,Situational leader training seminar.  I need it this week.,2012-03-08 13:15:49,0,Neutral
711,711,710963,Zui4yy2hR3kTmFFe157jyw,QBiNLoutKIgS6lzGks-50A,Great resort right on the gulf and conveniently located to eats and stores,2014-07-28 19:03:46,0,Positive
712,712,711201,18CF6xpMDg85tGx5r4nCqw,M3G7USDHXk--ZycO1Zjs1w,Dezirae is the best! Ask for her,2016-02-18 22:42:27,0,Positive
713,713,711429,E2Jnxk3YfrjtA0CvUzAVzA,P-PBH28Ck3jaUY660VTuAw,First time using and had an excellent experience.  Very professional and courteous,2016-07-01 02:54:06,0,Positive
714,714,711647,e6QRXwwzhebaLVX0JEztpg,fla7uhSa82DyFTMxiO53ng,"Prefect location for tourists, right on Bourbon Street in the French Quarter.",2016-02-22 01:41:57,0,Positive
715,715,711854,IE5qklBEXPwteBGW_lQO7w,UjOq8dBVNv9weHrVDqm3kQ,"The parking spots, rooms, and the bathrooms are too small and there is no air conditioning. It should not be classified as a 3.5 star hotel.",2014-08-26 02:27:40,0,Negative
716,716,712021,UABBYCw9tc5yEamTfEc26w,ijU7hEUbD1Nq7KKbi4nyeQ,I had the best time taking this tour.  Highly recommend!!!,2016-06-30 02:41:41,0,Positive
717,717,712132,8OCPIvC6tVH1NXh_def3_g,nhIffYn3kMRlHeClz0az1g,Why is there a lock on the bathroom door?!,2015-11-14 19:38:49,0,Neutral
718,718,712349,pnECgKPRtM_VFF2XGJZ0mA,fla7uhSa82DyFTMxiO53ng,Doing the swamp tour.,2013-11-16 15:58:52,0,Neutral
719,719,713441,PTCLYmIiW8FlfKwfoHHPQA,PXmjnpt34IsHQQiC5diLTQ,Had a great stay with friends and the location was perfect for our office.,2016-08-06 16:09:09,0,Positive
720,720,714010,IEio2AM8ey4L0N9jaHrSrQ,I2Yt74AzSQFfyQqgN7PSEg,Let the SLP Conference begin!,2011-01-21 12:23:44,0,Neutral
721,721,714174,0qNmt3cyjnFXj72d_-R6og,PXmjnpt34IsHQQiC5diLTQ,I have to give this Marriott 4.5 stars. Newly remodeled public spaces & rooms. Extremely pleasant & professional staff. Thanks Holly & Nick!,2011-09-01 23:01:31,0,Positive
722,722,716000,3sLK6LpowMz3H8_gNnwJkw,-rpI6XyHt76wV5g-mgibTg,Less than one star! Beds are fucking crawling with bugs. I took pictures and video,2015-06-13 06:02:57,0,Negative
723,723,716018,6JyG_1FD_momuaJHinvLHg,p6H295aQCbDJ80GcpqFvwA,I like the free soda and coffee/tea round the clock. But their check in is really late at 3 pm. Having an early flight to Philly I had to wait a really long time to get my room.,2013-04-19 16:21:07,0,Negative
724,724,716189,dgxVbs0P0cO4GYb-y8Vh0w,kLnOdN3_HuF1iXjtkb79aw,"Great rooms, free Internet, fridge in room and great service.",2012-03-13 21:22:47,0,Positive
725,725,716587,JQfQTo99FIH0uTwWAmsYlA,i_Dq9LGH_2F0-CQx7ItbmQ,"Simple & basic; efficiency studio suite with thoughtful details.  2 large 40"" LCD TVs.  Friendly & clean.  Free newspaper & free WIFI.  Indoor pool.  Lots of free parking; very quiet location.  Excellent breakfast; small market.  Nothing memorable or remarkable; fido friendly.  Business center.",2012-09-29 03:53:56,0,Positive
726,726,716796,pTrR_Q8EI4G2vKswumhGag,1aj1hnqPt3rqoB8tVRHLEA,House cabernet.. 2 thumbs up!!,2012-01-01 06:53:15,0,Neutral
727,727,717114,FjjbCy0tFYzOrnZ3aD2ZjQ,bKtYoWxtlHaqP6KN65HWcA,I come here when I'm feeling good about myself and don't want to anymore.,2016-03-05 03:39:38,0,Positive
728,728,717758,XPlMWoTsdVHJp_iiSIY-mA,ATzv3wgKWAz94WM1K79EUQ,"When you can't sleep because the bed made you itchy all over, remember to decon yourself when you get home",2011-09-28 11:12:34,0,Neutral
729,729,718774,hdN7xXk6K9cg2jwgn-6sEQ,fGUNmpB-Z3Tx51DM93eaBQ,Cool place!,2014-08-23 04:14:05,0,Positive
730,730,719096,08ApcOXysdoHfva4D0blyg,1aj1hnqPt3rqoB8tVRHLEA,Breakfast is very nice and worth it.,2012-05-29 14:44:55,0,Positive
731,731,721093,SejciwSille8_v7IooVQ_w,nhIffYn3kMRlHeClz0az1g,Mom and Ian leaving long walks in 70 degree weather for the 48 degree raining sleet that my Aunt Betty told me of? Yikes!,2010-11-19 20:01:05,0,Negative
732,732,723391,kfSz8FXMpRA-YjV19TO1gg,oVr68YLI0PMSkEc_SHMkFA,Economic forecast with bob hardcastle hosted by royal banks,2011-12-06 14:23:27,0,Positive
733,733,723851,XPlMWoTsdVHJp_iiSIY-mA,ATzv3wgKWAz94WM1K79EUQ,The shining,2011-09-27 19:30:47,0,Neutral
734,734,724208,Wnwx8rWqGekXBURKATnVWQ,fqC3Iu46oXYuN-YVpMUg_w,Pet friendly!,2014-07-18 02:34:42,0,Positive
735,735,724797,zgV0ZroIF956gw4cul8MHA,ZL0Iyn8hlTHDz70-IPFBAQ,AWESOME live music on Thursday 5/9/13!!!!!!,2013-05-10 04:17:35,0,Positive
736,736,724863,57haJr_cw4LFM_wJVMif7w,hXENwSCtd8pdBrnN8XkXyA,Flying to NJ for a usergroup meeting .,2011-08-14 15:01:19,0,Neutral
737,737,725692,7MDI_lJr_NJa0PN5n9FD7w,qafbfRCEynr5k8vRfWuLyQ,Go somewhere else or you'll be sorry.,2013-11-01 18:25:07,0,Negative
738,738,725849,L5ZFmzjJymrai-NJtX_6aQ,yi9udL5fcmBjwcBcygv51Q,On for a little window shopping before I leave town!,2011-03-29 14:28:41,0,Negative
739,739,726409,vu8kmTZGw_tIz1DDQVhNRw,UjOq8dBVNv9weHrVDqm3kQ,Don't believe the pics! It is not at all what you would expect from the pics! Great front desk staff.,2011-09-26 10:46:51,0,Positive
740,740,728562,tboCvUBx9ZAQLU2FEpZt_A,UjOq8dBVNv9weHrVDqm3kQ,A cold day here....maybe a bit more room heat please.,2011-11-20 22:41:44,0,Negative
741,741,729358,DqfQZRuGIcwmCtlUAH8tuA,fqC3Iu46oXYuN-YVpMUg_w,Service is not something what you should expect in this hotel.,2015-04-26 00:25:08,0,Neutral
742,742,730771,tboCvUBx9ZAQLU2FEpZt_A,UjOq8dBVNv9weHrVDqm3kQ,The staff has been amazing and helpful. Simon has been an great help making sure we've been taken care of.  :),2011-11-21 05:01:38,0,Positive
743,743,731604,ee2fA4D4sx_DvLvuIR5oeQ,DXDoeVULsKLb7LLyAfvuVg,"Bar service sucks unless you show your boobs. Unfortunately, the guy behind the bar didn't like my man boobs",2022-01-01 23:35:07,0,Negative
744,744,732230,Nro1e55oE8omQiFmr1JzYg,ZL0Iyn8hlTHDz70-IPFBAQ,Dope place!,2019-11-04 23:51:55,0,Neutral
745,745,734187,vu8kmTZGw_tIz1DDQVhNRw,UjOq8dBVNv9weHrVDqm3kQ,Service is great and continental breakfast was good! Room 261 is quiet and pretty private.,2011-09-27 06:31:04,0,Positive
746,746,734374,vF0UUeibcde8qQqZjgAekQ,Iu7QerAvVSGN3Y1CcCm64g,I have been going here for years because of their honesty and great work,2021-01-30 20:48:32,0,Positive
747,747,734669,V3rZURwEK1PUCmyU06-Qew,PXmjnpt34IsHQQiC5diLTQ,My new favorite resort,2013-04-20 03:39:21,0,Positive
748,748,737163,6P3_o02nL586QWRcBdbtAg,mxbnb3UCKZQvWri3TGgogQ,Great car-great service,2014-01-17 13:41:20,0,Positive
749,749,741879,Tj7z28g_QsdCcb_EtxruuA,LnN94-sJc8U6shh_i0oclw,It's good for a day trip with the kids... but don't waste you're time and money on special train activities. Especially the haunted train ride.,2018-10-21 03:01:48,0,Positive
750,750,742562,GZKYcm0USD6RpwShROk90g,DlU5bGy4imZ5JzZYoQkdSg,"On time, efficient, friendly, flexible. Thanks, guys!",2021-03-13 16:27:22,0,Positive
751,751,745863,4ansb5oWTntrVGxThUQv0w,UjOq8dBVNv9weHrVDqm3kQ,"Smallish rooms, noisy heater, cold room, overpriced for a typical motel layout and they charge $2 for coffee in the rooms!",2011-04-09 14:53:43,0,Negative
752,752,746379,cXuaGoJ0MeKLfvt1RbK43Q,p6H295aQCbDJ80GcpqFvwA,"water pressure is weak, air conditioning is strong",2015-08-24 15:55:03,0,Positive
753,753,748868,iZUVYKf-ndFJ3qKrsEYt2g,I2Yt74AzSQFfyQqgN7PSEg,Offer Starbucks coffee in the lobby and this hotel is connected to the mall!,2014-05-17 13:23:36,0,Neutral
754,754,752008,OyhSmVQQ_Ld7dL-QSk2T_g,1aj1hnqPt3rqoB8tVRHLEA,My first time at this hotel. I asked for a room on a high floor and a river view. Got it!!!,2013-08-29 23:54:49,0,Positive
755,755,752975,WTVtNexN9unsSOacvpWNmw,UjOq8dBVNv9weHrVDqm3kQ,Very nice hotel room and friendly staff!,2012-12-27 05:01:49,0,Positive
756,756,753149,uruAiL_DUkClXd-hxs-OmQ,yICkcFt6NJGHqTXs24esKg,Bongos Beach Bar and Grille,2011-03-15 23:03:16,0,Neutral
757,757,755261,PxSHbE9n7ma9JWt3v0_u7w,bKtYoWxtlHaqP6KN65HWcA,Well Hungarians! Love 'em!,2011-09-16 01:30:49,0,Positive
758,758,755292,gEvnuk0xlVfFGjQw2H369A,lynRxJIurnxYiaM-595Ngw,"Very good food, very huge size of the prime rib.",2015-10-17 23:47:52,0,Positive
759,759,755649,VWQ1LdY2H4iWJyuDROaZZA,sMONhdaJjNGy97fypPcGxw,Make sure you check in before 11 pm. Valet Parking disappears after this time.,2010-01-07 08:12:37,0,Positive
760,760,756261,AJyHMcgt7DpgsOLKfNdL5g,bKtYoWxtlHaqP6KN65HWcA,Nice place give it a try.,2016-07-11 00:15:22,0,Positive
761,761,756871,GzDlY6ozeZwru8-yjeBKZQ,1aj1hnqPt3rqoB8tVRHLEA,They rape you mercilessly for guest parking. ISIS is kinder...,2015-01-11 05:24:04,0,Negative
762,762,757398,evKIYWUy8sJrPWS_5Oo8Kg,1aj1hnqPt3rqoB8tVRHLEA,The carousel bar is def a spot.  Not a seat on a Monday evening.,2012-05-07 23:47:37,0,Neutral
763,763,757841,d8vGHgIH_reuL2yBDUUXNA,bKtYoWxtlHaqP6KN65HWcA,Hoping these tables are as good to me as Casino queen's were!,2011-01-16 21:26:07,0,Positive
764,764,757901,Jka_6VtZzxiS9V9V1NSoJw,ATzv3wgKWAz94WM1K79EUQ,Fun pool and hot tub!,2011-08-19 05:17:24,0,Positive
765,765,758453,viJWXSpXyyyflJzlyvynpw,p6H295aQCbDJ80GcpqFvwA,Do not stay here. Worst place and service ever.,2013-02-23 20:14:32,0,Negative
766,766,759688,VvpRF_8qbF1ZDpBDFIm8ZA,GNg0V6jRIFwU4JTKc-tppA,"Good food. Great service. Not bad in price either. Loved the bread, too.",2012-12-15 18:56:34,0,Positive
767,767,760859,g57t0XAPmIil0ia0ajV1XA,jxbhi7rEQIjh4uSRunZQVA,Nice hotel. Good price. Great location.,2010-08-11 03:51:26,0,Positive
768,768,761445,8AEu7EeD_68fhsnfEj_iWA,yICkcFt6NJGHqTXs24esKg,The Palm restaurant here is a beach front casual place with a decent breakfast buffet for $10.,2012-12-16 16:03:40,0,Negative
769,769,762535,ioIQi_wEvQsE7ljYjxjK4g,yi9udL5fcmBjwcBcygv51Q,Great place.....so cool you order in the theater!,2010-09-04 02:24:36,0,Positive
770,770,762609,IhrnR_AadZVNp5sFzIErig,SG9XqFtfX1jRolp9og5kBQ,"I normally have a great experience m, but Matt changed that tonight.",2016-12-08 02:51:25,0,Positive
771,771,763780,9JHcwowyBP5XCdHrBqJzrw,yICkcFt6NJGHqTXs24esKg,Wedding rehearsal!,2012-05-21 22:30:05,0,Neutral
772,772,764583,SOO00tzFmxhnbc5c2xa_AA,UjOq8dBVNv9weHrVDqm3kQ,Cozy stay for the night :) Staff at the front desk are superb!,2011-11-11 05:57:35,0,Positive
773,773,764794,Ybz1HfJGlgvH_wyTb-ccEw,yi9udL5fcmBjwcBcygv51Q,Love sak's and Brooks brothers. I always find some great in the shops here.,2011-06-06 23:50:12,0,Positive
774,774,764826,ja6_9oEyJ5YRczZ87S-rzQ,M3G7USDHXk--ZycO1Zjs1w,Kids eat free nightly in July,2013-07-18 23:47:23,0,Positive
775,775,765911,DlTsdFulEWOIY9QYOtxS8g,H_ntB9U0wBCf48X53UnFOg,They have bed bugs! Stay away.,2013-03-23 05:57:14,0,Neutral
776,776,765988,1NV1vb90GaRpwPIeAq7SIA,DlU5bGy4imZ5JzZYoQkdSg,AJ and Michael were awesome! Super polite and helpful. Definitely stress free move!,2016-05-31 21:26:51,0,Positive
777,777,766444,phxJHB2F3eC3OeapR8-jbw,DlU5bGy4imZ5JzZYoQkdSg,"Mahone, josh,john and esteban did a great job.  They were great to work with.",2017-06-30 21:52:46,0,Positive
778,778,768020,PxSHbE9n7ma9JWt3v0_u7w,bKtYoWxtlHaqP6KN65HWcA,Well Hungarians!,2011-08-12 02:07:38,0,Neutral
779,779,769004,mIOjKhGmz-Ne4lYhmLVZXA,nhIffYn3kMRlHeClz0az1g,It's a train station!  The train was on time.,2015-04-22 00:15:46,0,Neutral
780,780,769162,XfWwBhSG5vOW72mf-L002A,vwDMPGnE9eVQni4zQ-P4-A,They have a variety of cars from standard sedan to limos to party bus.   The drivers are great and always wear suits!!!,2015-08-15 16:36:58,0,Positive
781,781,769890,aiGTwYkhkBtCoIdC90oHiw,OE3ZfpTIi1HhueAQB_cPAA,When I made my reservation I told them I was traveling with a service dog. No problems at check-in. At shift change oncoming staff did not know about my dog. New shift leader chased me down the hall to tell me the hotel had a no pet policy. Dumb ass. Check my registration!!,2012-06-19 02:50:47,0,Negative
782,782,770276,aiGTwYkhkBtCoIdC90oHiw,OE3ZfpTIi1HhueAQB_cPAA,This is the 2nd time we have stayed here. I hope this trip is as good as the first.,2012-06-19 02:42:41,0,Positive
783,783,770530,mz71bgxFkgVeMeV3DSR_IQ,fla7uhSa82DyFTMxiO53ng,"By: Editor
Date Joined: Nov 23, 2005

By: upload
Date Joined: Dec 30, 2005

Tony Hawk's Proving Ground

Tony Hawk's Project 8

Tony Hawk's American Wasteland",2013-11-11 17:32:42,0,Neutral
784,784,771509,kCFm7qzQagm_GUbeZFOBtg,nhIffYn3kMRlHeClz0az1g,"Bring a jacket, chilly ride!",2014-05-19 02:29:50,0,Negative
785,785,771698,NILi87_lYCS0QnScbNt9wQ,skWRxQU2LwbYQK0Dl_FqYw,Super new and modern hotel. Within walking distance to university of Arizona hospital,2013-11-18 00:25:42,0,Positive
786,786,772354,AtKqjKYorfqEdsTdai7K5g,kLnOdN3_HuF1iXjtkb79aw,Very nice lobby. Recently remodeled.,2012-05-09 22:22:48,0,Positive
787,787,773691,59j3p2lh2BvGg1osUj1NHA,p6H295aQCbDJ80GcpqFvwA,Be prepared to pay for parking!,2016-09-30 20:42:04,0,Neutral
788,788,774425,lGMulq0eYZV6hKgBLig6xA,b7UPlhqUiliUy9vITKHGvQ,I forgot the mention the beds are amazingly comfortable! I want that mattress!,2015-04-13 09:01:50,0,Positive
789,789,774478,ftVTFl_Web1evpt000M6bA,1vWSA0ARjLoCI585ml4owg,Great staff. Friendly and accomplished!,2018-05-22 16:46:57,0,Positive
790,790,775034,qKRCAzDSc7q_79OTuaX_Ag,DkFtop1xc3_pPkGT_e43sA,Great place! Good New Orleans vibe and great bar attached. Very close to everything,2016-03-18 21:48:02,0,Positive
791,791,775610,_GGjIpd67OA-AKbZ8TWjpQ,hXENwSCtd8pdBrnN8XkXyA,Clean good place for a conference.  A little tricky to get to off the interstate!,2016-10-07 20:33:42,0,Positive
792,792,777116,Ufhg0PvKIIWc0Gu9XG58-w,VVWFWiFpKo2PewPh2y8_iw,The Inn Keeper is absolutely delightful!,2013-04-14 11:56:22,0,Positive
793,793,777661,XjlXDGfD_oQ7RTB4m4uk2A,SG9XqFtfX1jRolp9og5kBQ,Very nice room. Very clean.,2014-05-08 01:17:55,0,Positive
794,794,777900,Ez0gRasGbvxNmBd2e9VRMQ,2dPiEMXII3wF4uNCeWDEpg,Noisier than a badger trapped in a dryer,2011-06-25 13:56:35,0,Negative
795,795,778117,4ZfHbIbmyTuCX0BXNOocrg,LnN94-sJc8U6shh_i0oclw,short ride but really cool vintage train & beautiful scenery.,2012-07-10 17:17:02,0,Positive
796,796,778183,PK4lUcVkc5urTM_k9x0xtQ,QBiNLoutKIgS6lzGks-50A,Nice resort . Sets on the beach,2011-06-26 18:55:30,0,Positive
797,797,778421,0ihmcZyerb5750HFh3aM2A,QBiNLoutKIgS6lzGks-50A,"We love this place! Right on the beach, clean rooms, 2 restaurants inside with more great food across the street. Prime location. Friendly staff. Great pool. Retro charm but not rundown or cheesy.",2013-03-12 07:55:26,0,Positive
798,798,779290,sLdSgGZiwLjncXEtQj_VZw,LnN94-sJc8U6shh_i0oclw,On our way to the north pole to see Santa.,2011-11-20 23:23:09,0,Neutral
799,799,780653,_cRsBT9COrbXi3yp9h3lhQ,DlU5bGy4imZ5JzZYoQkdSg,Great service. Guys are very careful when moving. Thanks Justin and Antonio,2017-02-23 18:34:15,0,Positive
800,800,781473,as5nO_qDTp_tvTQM_VwKYA,1aj1hnqPt3rqoB8tVRHLEA,Delicious sidecar and Sazerac.  Waitresses could use a little warmth but what they don't give the cocktails and atmosphere does.,2012-12-31 21:15:01,0,Positive
801,801,782644,3k5OCD4YzqboJexvNnhXEQ,H_ntB9U0wBCf48X53UnFOg,Worth the money,2020-01-03 16:10:24,0,Positive
802,802,782950,f18vWuy6PAtW3hx5qhqV6Q,2-SB-GoaYiCEUTBfCTm3qA,Bluestem Vodka is my favorite!!! Would recommend to anyone,2018-01-12 04:23:08,0,Positive
803,803,783050,9Duf0r57Wd6bVIGTmQ_kqA,lynRxJIurnxYiaM-595Ngw,Good breakfast!,2011-03-31 12:05:03,0,Positive
804,804,783884,LGWDz010yqVTwHUzSi56pw,fGUNmpB-Z3Tx51DM93eaBQ,"Splurge & upgrade to a concierge room.  The access to the concierge lounge is such a treat!  Free appetizers and drinks in the evening and breakfast in the morning.  Another major plus, the staff is SO attentive and friendly.  They anticipate your needs and really make you feel like you're at home.",2016-07-31 02:01:33,0,Positive
805,805,783965,mz71bgxFkgVeMeV3DSR_IQ,fla7uhSa82DyFTMxiO53ng,"By: Editor
Date Joined: Nov 23, 2005",2013-11-11 17:28:29,0,Neutral
806,806,786243,9KIg2AcLaCw6ys4RWRUrTQ,AGtZA_0tR0erViKGTCGtQg,Epic crew! Breaching humpbacks!,2018-02-26 03:20:58,0,Positive
807,807,787423,wqPGeYG3K2Oi2fdwfFr3Hw,fqC3Iu46oXYuN-YVpMUg_w,Walking distance to baseball field.,2014-07-11 04:31:48,0,Neutral
808,808,787501,8l_lV5khhzgs8SfLn9-9UQ,HBeYAV1Q0XKj2M3hsrAZYg,"Ask for a room not facing the street. 
Easy check in and make sure to sign up for Hilton rewards",2021-09-13 22:13:43,0,Positive
809,809,788177,Z195DNaV-Rv2XsSWySpu9Q,_E0WPHfJEYmwOUCAj-Jq1A,"Amazing, always such amazing food. Affordable. True Reno vibes",2019-05-11 04:53:30,0,Positive
810,810,791818,HDET8NjNYEKOCEBZFVydQQ,fla7uhSa82DyFTMxiO53ng,Excellent location! Front desk was very nice! Bourbon street balcony views!,2014-05-19 00:46:11,0,Positive
811,811,792050,T19jPAYtMqPLVJAGnGxTXA,skWRxQU2LwbYQK0Dl_FqYw,Clean and quiet. Had a great night's sleep! Love the free bottled water in the room for SPG members and the Bliss products.,2015-06-06 18:14:14,0,Positive
812,812,792218,HInm73Sxzu_6smfxR2xBFw,jX1kNhinDzathM9gLumIjA,"Wine and cheese reception 4:30-6:30, Milk and cookies service 6:30-8:30",2011-07-07 23:25:19,0,Neutral
813,813,793168,x8nBhrLcxNaJDP9pbAlTIg,sMONhdaJjNGy97fypPcGxw,Love this place. Soo timeless. Perfect location. And good price. Quick FYI if u drive a big truck like my hubby u can't valet your vehicle aaand u have to park about three blocks down-parking garage is secure though xoxo,2012-09-10 22:33:54,0,Positive
814,814,793274,Ufhg0PvKIIWc0Gu9XG58-w,VVWFWiFpKo2PewPh2y8_iw,Romantic anniversary getaway! Perfect!,2013-04-13 01:11:08,0,Positive
815,815,793357,DTOl-thipANwYtg-63uFxg,UjOq8dBVNv9weHrVDqm3kQ,The room upgrades are not expensive. Just ask! I'm oceanfront with 3 huge windows overlooking the water for only $50/night extra,2014-08-11 09:07:24,0,Positive
816,816,794887,5hfrKyck8DBN96EN9VczUw,UjOq8dBVNv9weHrVDqm3kQ,"3rd night here, prepaid UNFORTUNATELY!!  so freakin uncomfortable sleeping at night with NO AIR CONDITIONING! Sleep with the window open that is 12 inches from the bed, sure, but for an ""average of $350 a night ( booked 4 nights) I should NOT have to sleep with ONE EYE OPEN! So UNHAPPY HERE! Can't even enjoy myself!",2013-07-01 02:17:54,0,Negative
817,817,796569,uljD8st9LCVHz0wXaYm_dQ,hmO76DoSlxEUPJ2NN3K9aw,Not sure where the bad review for annual transmission came from. There's no valet parking here. And that's ok!  Walking distance or shuttle to everything I needed!,2015-09-12 00:22:54,0,Negative
818,818,796751,8O5n8S7awYUP1uacN2yxAQ,yi9udL5fcmBjwcBcygv51Q,Spacious but quiet. Overpriced clothing and brooks brothers is remodeling so their womens section is no longer there.,2011-06-04 12:43:13,0,Neutral
819,819,797035,iOuETSVh7McCVti4NwykUw,_E0WPHfJEYmwOUCAj-Jq1A,Having lunch...,2011-05-02 18:06:41,0,Neutral
820,820,797402,oPtAvCFOq4Avng0s9862-A,_E0WPHfJEYmwOUCAj-Jq1A,I got 86ed from here 13 yrs ago! Good times!,2010-11-13 04:29:18,0,Positive
821,821,797678,oDpg5QUqkPNlljeJfHYm7w,1aj1hnqPt3rqoB8tVRHLEA,Iwle,2011-09-23 22:49:24,0,Neutral
822,822,798088,5hfrKyck8DBN96EN9VczUw,UjOq8dBVNv9weHrVDqm3kQ,Wayyyyy overpriced! ;(((,2013-07-01 00:50:59,0,Neutral
823,823,798537,UNf6PuNwQhRaYTIRZ8bBWg,k1EL0UvRYao_La9zdeUfJw,Avoid this hotel and stay at the Hilton garden inn which is about 15 mins away!!!!,2015-03-24 00:01:25,0,Neutral
824,824,799878,Bvuc5GZDXD0Fxe1DKU_b9A,Mb967pEMu4d1iimJhkdtWg,Delicious soups and salads,2016-08-14 22:57:23,0,Positive
825,825,800733,4tJndq_LK-kfYaxLNYfEKg,1aj1hnqPt3rqoB8tVRHLEA,Awesome hotel!,2010-11-20 23:21:05,0,Positive
826,826,802102,qx7pXW-9FYmj-tYoy1J9nw,b7UPlhqUiliUy9vITKHGvQ,"Free coffee, tea, and hot cocoa all the time! Great kitchen space as well.",2016-01-24 20:42:43,0,Positive
827,827,802438,sk0kWLFvKWsCB4Csa0Dkxg,DlU5bGy4imZ5JzZYoQkdSg,"AJ and Smitty did an amazing job, five stars!!!!!!! Thank you for moving us!",2017-06-30 20:46:36,0,Positive
828,828,803240,HdxueXtehG7MsEvePRz1uQ,ULORSTWTa5PbyjM6K4tWDA,They were great!! Drove me all around town on my wedding day! Thank you!,2017-05-25 17:03:46,0,Positive
829,829,805358,2uo2bu5mcZzEAhNfoC4dDQ,M3G7USDHXk--ZycO1Zjs1w,"This place is really good I like the food and it's decently price I had a wonderful waitress she was such a pleasure made dining there pleasurable. Iher name is Dezerea  as soon as your glasses is entry she fills it   always asked if there's anything else ,I  can do she was a pleasure! I have eaten there other times and tsome of the waitresses not so good , good food is as good but having a great waitress is even better!",2016-02-27 03:43:51,0,Positive
830,830,805696,GG5FaVWPN2XMWDd-EjqC1Q,nyRBU9cCccVHil2qUZfAOg,"Great clean room, little pricey, but worth it.",2013-04-06 22:52:00,0,Positive
831,831,805907,P1F_ulF_QSFXlnkSLALs6w,jxbhi7rEQIjh4uSRunZQVA,Close to dome,2012-10-20 18:02:20,0,Neutral
832,832,807396,n0Z92udDCQM3lhMOl1Q6jw,6RmCKos_1EmLtg4oQXR9hw,Waiting for my 3:00 check in,2014-04-24 18:28:10,0,Neutral
833,833,807623,Ev2FvY_pEUfYJoX8tsGT5A,PEoe-xRD9EG-gSbJeEA91w,"Love it. 

I've been stopping by for years. Always changing. But worth it.",2016-10-28 01:08:26,0,Positive
834,834,807773,AkMNH3nI4pdwj_KlPs_Qfw,gCmyE-atK7PLFsRDWa-iOA,Superb tour. A must do in NO!!!!,2015-09-07 20:55:33,0,Positive
835,835,807834,dQ_VpwodXlfL5rxotgZcaQ,bKtYoWxtlHaqP6KN65HWcA,punishing the buffet,2011-11-25 02:07:30,0,Neutral
836,836,808023,EmMvXTC29D8zJHg64S19xQ,H_ntB9U0wBCf48X53UnFOg,"Wahoo a King-size Bed, I'm in heaven..",2011-12-02 22:10:32,0,Neutral
837,837,808692,xTqW677ylIqm8t7-Jbt5Zw,qafbfRCEynr5k8vRfWuLyQ,Don't use Dollar,2017-07-11 18:48:02,0,Neutral
838,838,808744,N7h4I3-ON5zhhS9eLGHByg,1aj1hnqPt3rqoB8tVRHLEA,If you like to workout when you travel their gym has amazing views of the city!,2017-12-13 19:48:14,0,Positive
839,839,809561,RmJ0XBY-7QUzjLqK0UIfTw,Q_RiHdDrdtWFiVRxO3nOoA,Check your sheets thoroughly before using them.,2016-06-10 19:20:02,0,Neutral
840,840,809655,2JpTCvHyHhL9womX0V3nmQ,k1EL0UvRYao_La9zdeUfJw,I had there salmon. It was awesome vets were cooked perfectly.  I highly recommend you grab a bite to eat here.,2015-01-24 18:56:17,0,Positive
841,841,810483,ugH46Tw3Pp9xCf_nzmySqg,yi9udL5fcmBjwcBcygv51Q,"Hey, cool place",2011-02-16 23:24:05,0,Positive
