name,address,latitude,longitude,category,gmap_id,description,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
34th & Madison by BridgeStreet,"34th & Madison by BridgeStreet, 49 E 34th St, New York, NY 10016",40.7476696,-73.9821995,Hotel,0x89c25907765544c3:0x3ba67f2451cb649d,,3.8,8,,,{},,"['0x89c25900d23042d3:0x9184a70f5827c13d', '0x89c259080cc01049:0xf95d374ebe784e1', '0x89c259a81eabfa7d:0xf9a68843c487b95e', '0x89c259a86aa26427:0xca49642766b69d64', '0x89c25907e0c0f7f3:0x249efd8be11753b5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25907765544c3:0x3ba67f2451cb649d?authuser=-1&hl=en&gl=us
Marine grill mural,"Marine grill mural, Fulton St, New York, NY 10038",40.71043,-74.0081348,Hotel,0x89c25bf0c45b4bc1:0xcd6d61428c50a28,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25bf0c45b4bc1:0xcd6d61428c50a28?authuser=-1&hl=en&gl=us
Hotel Dorset,"Hotel Dorset, 30 W 54th St, New York, NY 10019",40.7618038,-73.9775202,Hotel,0x89c258f983c4cf7f:0xdd393060b26d3309,,3.0,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258f983c4cf7f:0xdd393060b26d3309?authuser=-1&hl=en&gl=us
IHG Army Hotels Beat Navy House - Historia,"IHG Army Hotels Beat Navy House - Historia, 109 Washington Rd, West Point, NY 10996",41.3943014,-73.9622412,Hotel,0x89c2ccec61996fe5:0xc9288c456fe5eb22,"Straightforward choice featuring suites with full kitchens, plus free breakfast, parking & Wi-Fi.",3.8,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2ccec61996fe5:0xc9288c456fe5eb22?authuser=-1&hl=en&gl=us
Brewer Hotel,"Brewer Hotel, 147-05 Guy R Brewer Blvd, Jamaica, NY 11434",40.6600611,-73.76772869999999,Hotel,0x89c2669478c18803:0xb0ceb8407057e1b,,3.3,16,,,{},,"['0x89c2669478c18803:0xa7e26a6b6440bc6d', '0x89c2612d4a0778e3:0xe92f4d4b4acfdafc', '0x89c266e8110da665:0x8f7a4a200ede16f8', '0x89c2612d363e918f:0x395f782e245703ef']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2669478c18803:0xb0ceb8407057e1b?authuser=-1&hl=en&gl=us
The Springwater Inn,"The Springwater Inn, 139 Union Ave, Saratoga Springs, NY 12866",43.0766045,-73.7756409,"Bed & breakfast, Bar & grill, Hotel, Lodging",0x89de39dcc0663449:0xd0e4acabb3081058,,5.0,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de39dcc0663449:0xd0e4acabb3081058?authuser=-1&hl=en&gl=us
Global Luxury Suites,"Global Luxury Suites, 664 Chestnut Ridge Rd, Spring Valley, NY 10977",41.0909724,-74.049336,"Apartment rental agency, Extended stay hotel, Holiday apartment rental, Hotel",0x89c2fcc1843e9847:0x4a48a5d028ee5512,,3.7,8,,,{'Accessibility': ['Wheelchair accessible entrance']},,"['0x89c2e807b34ca1c5:0x7e4d79f414081a83', '0x89c2c1fcd1dc7d2f:0x7f5d1c2ff3b88a8f', '0x89c25902d2f96cbd:0x421690c8b1b6dc7c', '0x89c2584c378b0273:0xb8deefbe3544d719']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2fcc1843e9847:0x4a48a5d028ee5512?authuser=-1&hl=en&gl=us
Captain's Cove Motel Marina,"Captain's Cove Motel Marina, 13179 Harbor Rd, Henderson, NY 13650",43.8596362,-76.2003312,"Motel, Hotel",0x89d8161a942f99d1:0xc9ae56e039a91c27,,4.2,6,,,{},,"['0x89d83df52305f867:0x27bd43b7f2675030', '0x89d81316485a8457:0x71870fe2b182886e', '0x89d81312821ab3bd:0xb2529e453d0af1ed', '0x89d83debc92b0a27:0xbf84cfaf74a0a7d6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8161a942f99d1:0xc9ae56e039a91c27?authuser=-1&hl=en&gl=us
Desmond Hotel Albany,"Desmond Hotel Albany, NY-32, Albany, NY 12204",42.664884,-73.7436851,Hotel,0x89de097ee1e4fbab:0x7b9e877895ced5e1,,5.0,1,,,{},,"['0x89de0ca93762eb79:0xae17d54ce65192e5', '0x89de6ddebeb731f1:0x87c658aa40486088']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de097ee1e4fbab:0x7b9e877895ced5e1?authuser=-1&hl=en&gl=us
Clarion inn,"Clarion inn, 147-05 Guy R Brewer Blvd, Jamaica, NY 11434",40.6600611,-73.76772869999999,Hotel,0x89c2669478c18803:0xa7e26a6b6440bc6d,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2669478c18803:0xa7e26a6b6440bc6d?authuser=-1&hl=en&gl=us
Microtel 270 cascade,"Microtel 270 cascade, Springville, NY 14141",42.5019874,-78.68885039999999,Hotel,0x89d2f93f047566b3:0x37f5a732aa12075c,,2.8,6,,,{},,"['0x89d2563b5e44f177:0xbe8e52a81cffe520', '0x89d2f8f7231a9121:0xef20cd5de173b4d8', '0x89d25276c1820475:0x4b4754ee83794372', '0x89d2e32bdcddd12f:0xea7b70e5f0300724', '0x89d31d971a31161b:0xe5d669e2689bc441']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d2f93f047566b3:0x37f5a732aa12075c?authuser=-1&hl=en&gl=us
Retreat Inn,"Retreat Inn, 138-68 94th Ave, Queens, NY 11435",40.6979105,-73.80997359999999,Hotel,0x89c260cefbe8a325:0x95d104cc2780e916,,3.4,8,,,{},,"['0x89c260d0ae9c51c1:0x786b3a3c5765dbb0', '0x89c260cfd0f6dd31:0xf74e38850251e5c9', '0x89c260c63440ac35:0x64d8cfaceb5f405a', '0x89c261484bdee579:0xd352a0e8ff425234']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c260cefbe8a325:0x95d104cc2780e916?authuser=-1&hl=en&gl=us
Epstein's Villa,"Epstein's Villa, 80 Synagogue Rd, Greenfield Park, NY 12435",41.7494304,-74.529635,Hotel,0x89dcc13c3cf102b1:0x1d99b70fbb827b3b,,4.3,4,,,{},,"['0x89dcb8af38dd7043:0x4f04c8c8a1e12617', '0x89dcb7f5d98ad941:0x749fc51b88a80485']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dcc13c3cf102b1:0x1d99b70fbb827b3b?authuser=-1&hl=en&gl=us
Nice Tri!,"Nice Tri!, 3967 NY-488, Canandaigua, NY 14424",42.9213618,-77.2170174,Hotel,0x89d1280acf2ed5c5:0x8179dea0c6acf052,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d1280acf2ed5c5:0x8179dea0c6acf052?authuser=-1&hl=en&gl=us
Macy's Empire Hotel,"Macy's Empire Hotel, 38 W 31st St, New York, NY 10001",40.7472082,-73.98794509999999,Hotel,0x89c259a8c72ce547:0x5219ec5e1e757d75,,3.3,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a8c72ce547:0x5219ec5e1e757d75?authuser=-1&hl=en&gl=us
Willow Landing,"Willow Landing, 626 E Bluff Dr, Penn Yan, NY 14527",42.583841,-77.096554,Hotel,0x89d0fb5c03d4a90f:0x19f59a9de442c937,,5.0,6,,,{},,"['0x89d0fb61857d0b0d:0xc1c1263f96593cab', '0x89d0ff4be2f3468b:0x9229acee8a096da9', '0x405c71ad0833a53f:0x53d993bcf36bd316', '0x89d1ab1754ee7f4f:0x81aa7a562bc582db', '0x89d0e480ad5221e5:0x72ffe2be218db395']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d0fb5c03d4a90f:0x19f59a9de442c937?authuser=-1&hl=en&gl=us
Travel Hotel & Suites,"Travel Hotel & Suites, 65 Front St, Binghamton, NY 13905",42.0967098,-75.9184885,"Hotel, Extended stay hotel",0x89daef6c3971b49d:0xa34bd344e8719f67,,1.5,8,,,{},,"['0x89dae501b1bf9597:0x3ff3ab8636ae13df', '0x89dae4fe2f424d87:0x600e38cf16f4e65f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89daef6c3971b49d:0xa34bd344e8719f67?authuser=-1&hl=en&gl=us
Oak Room,"Oak Room, 59 W 44th St, New York, NY 10036",40.7559768,-73.98227229999999,"Bar, Hotel, Night club",0x89c258fff273dd6b:0x905892ec71a7f300,,4.6,8,,,"{'Service options': ['Dine-in'], 'Offerings': ['Alcohol'], 'Amenities': ['Restroom']}",,"['0x89c258f96239418b:0xa36ed87b1fcaa043', '0x89c25855c6480299:0x7f6dad612400e3a2', '0x89c258ffeef9f5c9:0xc3f81fd7e1a529d1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258fff273dd6b:0x905892ec71a7f300?authuser=-1&hl=en&gl=us
Hotel Double Tree Hilton,"Hotel Double Tree Hilton, 10036, 785 Broadway, New York, NY 10003",40.7590484,-73.98460299999999,Hotel,0x89c25855c07cf307:0xb8550f641034c916,,3.6,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25855c07cf307:0xb8550f641034c916?authuser=-1&hl=en&gl=us
ORTC,"ORTC, Unnamed Road, Fort Drum, NY 13603",44.0591143,-75.73365609999999,Hotel,0x89d87f6a8b111f87:0x8e39304d608652be,,2.5,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d87f6a8b111f87:0x8e39304d608652be?authuser=-1&hl=en&gl=us
The Purple Palace,"The Purple Palace, 25 Jefferson St, Ellicottville, NY 14731",42.273881,-78.6724009,Hotel,0x89d28a91c23fc1f9:0x9a0d679822143fee,,4.7,8,,,{},,"['0x89d28a91d1b83af3:0xcdd1663d7e74f3d8', '0x89d28a917e444d3f:0xbc61be75e6005c61', '0x89d28a99b74f9359:0x92bb5caefc31cc00', '0x89d28a911cd62c35:0x7adeeb14b8cfd1bd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d28a91c23fc1f9:0x9a0d679822143fee?authuser=-1&hl=en&gl=us
Catskill Inn,"Catskill Inn, 7848 Rte 9W, Catskill, NY 12414",42.228553,-73.8694257,"Motel, Hotel, Indoor lodging",0x89ddbda3a1f3283d:0x296d41d1edf80827,,2.6,27,,,{},,"['0x89ddbd990715ec85:0xb1026dff9f77b182', '0x89ddbae115745a69:0x6840bb14bc861cb5', '0x89ddbd7368371a39:0xb6286b5c0af2801', '0x89dda52653bb9e5d:0x9936952aaa562c22', '0x89ddbd9eccecc14f:0xd351630b47674058']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ddbda3a1f3283d:0x296d41d1edf80827?authuser=-1&hl=en&gl=us
The Barlow Hotel,"The Barlow Hotel, 542 Warren St, Hudson, NY 12534",42.248775,-73.78495699999999,Hotel,0x89dd942b1f47747d:0xfcda61e148a5d3cf,"Set in an art deco building, this upscale hotel features sophisticated rooms & a garden patio.",4.1,18,,,{},,"['0x89dd95d4a02b0b59:0x429511c707159680', '0x89dd942b96276f01:0xc0d49a39523bcaa0', '0x89dd969d50bbdd63:0xdf9f0b15a65df983', '0x89dd9427f0cd1421:0xb921d50774762930', '0x89dd942b04c1c7a1:0x954a6723a56675f9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dd942b1f47747d:0xfcda61e148a5d3cf?authuser=-1&hl=en&gl=us
Campus Gate hotel,"Campus Gate hotel, 3450 Lakeshore Dr, Canandaigua, NY 14424",42.8721908,-77.24035049999999,Hotel,0x89d1271d7f83c4e7:0xc342735459a8148e,,2.8,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d1271d7f83c4e7:0xc342735459a8148e?authuser=-1&hl=en&gl=us
Woodhouse Pizza,"Woodhouse Pizza, 3807 County Rte 26, Greenville, NY 12083",42.413943,-74.003118,"Restaurant, Bar, Hotel, Pizza restaurant, Pizza Takeout, Wine bar",0x89ddc7bef4246cfb:0xdd2f28cdd00561c7,,4.7,6,,,"{'From the business': ['Identifies as women-led'], 'Service options': ['Outdoor seating', 'Curbside pickup', 'Takeout', 'Dine-in', 'Delivery'], 'Health & safety': ['Staff required to disinfect surfaces between visits'], 'Highlights': ['Fireplace', 'LGBTQ friendly', 'Transgender safespace'], 'Popular for': ['Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom', 'Wheelchair accessible seating'], 'Offerings': ['Beer', 'Cocktails', 'Comfort food', 'Organic dishes', 'Quick bite', 'Small plates', 'Vegetarian options', 'Wine'], 'Dining options': ['Dinner', 'Seating'], 'Amenities': ['Bar onsite', 'Gender-neutral restroom', 'Good for kids', 'High chairs', 'Restroom', 'Wi-Fi'], 'Atmosphere': ['Casual'], 'Crowd': ['Family-friendly', 'Tourists'], 'Planning': ['Accepts reservations'], 'Payments': ['Debit cards', 'Credit cards']}",,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ddc7bef4246cfb:0xdd2f28cdd00561c7?authuser=-1&hl=en&gl=us
The Pointe Niagara Falls,"The Pointe Niagara Falls, 1, Prospect St, Niagara Falls, NY 14303",43.0869414,-79.0646537,Hotel,0x89d3431d7fa46c5d:0xcb1988629811b76c,,4.7,8,,,{},,"['0x89d342fcb4876b95:0xbbb1d5e5cfb7036a', '0x89d342e2609e4165:0x4cbf2fe60ed3bf', '0x89d342fb293a19ad:0xeab3e7133728c9e6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3431d7fa46c5d:0xcb1988629811b76c?authuser=-1&hl=en&gl=us
Mayor Hotel,"Mayor Hotel, 79 Division St, New York, NY 10002",40.7141397,-73.993837,Hotel,0x89c25a288e5a62c3:0x35482cdd1ae4b39f,"Basic budget choice with Asian flair offering simple rooms, plus free WiFi & continental breakfast.",2.8,28,,,{},,['0x89c25987b007ff75:0x85b1df937337383c'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a288e5a62c3:0x35482cdd1ae4b39f?authuser=-1&hl=en&gl=us
Bellagio,"Bellagio, Las Vegas, NV 89101",36.1706778,-115.1429636,Hotel,0x80c8c3a01f7d8fd3:0xaeeebe5308ccc21c,,4.8,24,,,{},,"['0x80c8c477c9306769:0x80e54dbd53bdee4d', '0x80c8c40a6ee23f97:0xd8fcccba344e0424', '0x80c8c46c1e62134f:0x3ee6f0433faf2ab5', '0x80c8c414ba5ad075:0x805cb62904fa89f0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c3a01f7d8fd3:0xaeeebe5308ccc21c?authuser=-1&hl=en&gl=us
Muse Hall,"Muse Hall, 4455 Paradise Rd, Las Vegas, NV 89169",36.1097764,-115.15351,Hotel,0x80c8c44d80fc6705:0x53437f7bbe33ee7e,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c44d80fc6705:0x53437f7bbe33ee7e?authuser=-1&hl=en&gl=us
The Alexandria Tower at SAHARA Las Vegas,"The Alexandria Tower at SAHARA Las Vegas, 2535 S Las Vegas Blvd, Las Vegas, NV 89109",36.1424875,-115.1562426,Hotel,0x80c8c5e6609aee5f:0x3b3a9a1466e375b,,4.1,7,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c5e6609aee5f:0x3b3a9a1466e375b?authuser=-1&hl=en&gl=us
WR Westgate Las Vegas Resort Casino,"WR Westgate Las Vegas Resort Casino, Ave of the Hiltons, Las Vegas, NV 89109",36.1355451,-115.1522412,Hotel,0x80c8c47ab25545cd:0x8f1e8966d400b5bf,,3.8,8,,,{},,"['0x80c8c46550a5c2df:0xf2a61a7d363b3d91', '0x80c8c465103830b7:0x23e3f4a404b7767f', '0x80c8c15e3d154173:0x964e8ab890c5fb53', '0x80c8c46fa5ea12df:0xde9364abdd8c629b', '0x80c8c46511990f41:0x233febb9b8d08d90']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c47ab25545cd:0x8f1e8966d400b5bf?authuser=-1&hl=en&gl=us
Clairbnb,"Clairbnb, 427 S 11th St, Las Vegas, NV 89101",36.1618019,-115.1362793,Hotel,0x80c8c377584fbfcf:0x73336cb8a6e11a6d,,4.1,34,,,{},,"['0x80c8c385d058455b:0x6559b71f463cee06', '0x80c8c0d29a80d7d7:0xc70c852b849ccb6e', '0x80c8d5b43f1597bf:0xd2497a1877ba3294', '0x80c8d5b43f1597bf:0x932ac7769f0e21e0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c377584fbfcf:0x73336cb8a6e11a6d?authuser=-1&hl=en&gl=us
Billeting Office,"Billeting Office, San Luis Obispo, CA 93405",35.3240207,-120.7270683,Hotel,0x80ece5617aaca01f:0x528776f746b90389,,4.5,6,,,{},,"['0x80ece53fa9ed69df:0x3311e0b71a063bba', '0x80ece537d177b9af:0x4116f52bd990929a', '0x80ecf1a75085c6db:0xc5aa0bafaa97ebbd', '0x80ecf109caeac921:0x651ec5a259fb9770']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ece5617aaca01f:0x528776f746b90389?authuser=-1&hl=en&gl=us
The world famous yellow footprints.,"The world famous yellow footprints., San Diego, CA 92101",32.7387723,-117.1933389,Hotel,0x80deab464fac4263:0xdaaf2d23320eb74e,,4.6,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deab464fac4263:0xdaaf2d23320eb74e?authuser=-1&hl=en&gl=us
Presidio Inn,"Presidio Inn, 3350 Rosecrans St, San Diego, CA 92110",32.749054,-117.2070236,Hotel,0x80deab3b660abd0d:0xdbd5a6ce06ab27cb,"Down-to-earth budget hotel offering simply furnished rooms, plus breakfast & an outdoor pool.",2.5,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deab3b660abd0d:0xdbd5a6ce06ab27cb?authuser=-1&hl=en&gl=us
Holiday Inn Express Moreno Valley (Lake Perris),"Holiday Inn Express Moreno Valley (Lake Perris), 24630 Sunnymead Boulevard, Moreno Valley, CA 92553",33.9398031,-117.2324764,Hotel,0x80dca626078e4435:0x2a9aa179d6174e5d,"Straightforward lodging with a fitness center & outdoor pool, plus free breakfast & WiFi.",3.8,35,,,{},,"['0x80dca62f2b889773:0xe8e55d9c9b659586', '0x80dca626887ab57d:0x5d31a48a0317bad4', '0x80dca6261e739b09:0x336a893d2e606f15', '0x80dca62f2bda41d7:0xe24260d7212a2a94', '0x80dca628e0200e27:0x8e1e9bd00736dee3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dca626078e4435:0x2a9aa179d6174e5d?authuser=-1&hl=en&gl=us
Moteles Cercanos,"Moteles Cercanos, 2751 Sunset Blvd, Los Angeles, CA 90026",34.0816524,-118.2710694,Hotel,0x80c2c73e1d6fd173:0x5922070a24b53991,,4.6,5,,,{},,"['0x80c2c73e1be04825:0xbb7e91fdb26a0088', '0x80c2c762ac75efa5:0x3337270d389162d1', '0x80c2c655770a054f:0xa0b227e33273ad52', '0x80c2bf543872589d:0x38a92cb4a36152f8', '0x80c2bf25057693dd:0x7c692f854b10c3b4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c73e1d6fd173:0x5922070a24b53991?authuser=-1&hl=en&gl=us
Americas Best Value Inn Civic Center,"Americas Best Value Inn Civic Center, The Abigail Hotel, 246 McAllister St, San Francisco, CA 94102",37.7807291,-122.4161486,"Inn, Hotel",0x8085809a5058283d:0xeb874321e51589b7,,3.0,3,,,{},,"['0x8085809a4efb91b5:0x554af337c69444fb', '0x8085809ac209eb65:0xc6c4ada8a57f2a1c', '0x8085809c15493b8f:0x1626c11fc2bb9f92']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085809a5058283d:0xeb874321e51589b7?authuser=-1&hl=en&gl=us
The Hoxton Hotel and bar,"The Hoxton Hotel and bar, 849 S Broadway, Los Angeles, CA 90014",34.0396096,-118.2586832,Hotel,0x80c2c77a9c49caa5:0x3aeae5a6b8dabbb4,,4.0,3,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c77a9c49caa5:0x3aeae5a6b8dabbb4?authuser=-1&hl=en&gl=us
Westin,"Westin, Los Angeles international Airport, 426 World Way, Los Angeles, CA 90045",33.9415889,-118.40853,Hotel,0x80c2b13d065a6ad9:0x39ba4ed9ceb68d2f,,3.0,4,,,{},,"['0x80c2b6dcdd337f09:0x927d65b069cb4fc8', '0x80c2b12ae53c5d3f:0x9c3589c1951fc19f', '0x80c2b6dc99053a13:0x5335f1332266b118', '0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d', '0x80c2b12ace3ee7e7:0x8eefb1b9c37cf0d0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b13d065a6ad9:0x39ba4ed9ceb68d2f?authuser=-1&hl=en&gl=us
Loews Regency San Francisco,"Loews Regency San Francisco, 222 Sansome St, San Francisco, CA 94104",37.7924577,-122.4007857,Hotel,0x80858061fa1762a5:0x197a26840ad26c3e,,4.7,366,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858061fa1762a5:0x197a26840ad26c3e?authuser=-1&hl=en&gl=us
Alder Inn North,"Alder Inn North, 8931 N Lake Blvd, Kings Beach, CA 96143",39.2332269,-120.0153255,Hotel,0x80997bc20441ee53:0x7550a226d8ee98d1,,3.2,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80997bc20441ee53:0x7550a226d8ee98d1?authuser=-1&hl=en&gl=us
Colony Motel,"Colony Motel, 2030 W Manchester Ave, Los Angeles, CA 90047",33.959808599999995,-118.3144048,Hotel,0x80c2b630f6cd8703:0x2f5ac5a9f54c5306,,3.7,8,,,{},,"['0x80c2b654dd56d13b:0xd970f4175c911427', '0x80dd4a73f54640c3:0x6f46fe13af11bc5b', '0x80c2b6260f7a5a2b:0x393bbf90dc88538f', '0x80c2b5fd64442715:0x2bd7ea92c001800c', '0x80c2c99e9c11c05b:0x8120a1fb49aa48cd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b630f6cd8703:0x2f5ac5a9f54c5306?authuser=-1&hl=en&gl=us
Pura Vida Palm Springs,"Pura Vida Palm Springs, 589 S Grenfall Rd, Palm Springs, CA 92264",33.814355,-116.5355896,"Resort hotel, Hotel",0x80db1b74eb641373:0xed6be433cf747489,Contemporary men-only boutique hotel with 8 romantic rooms set around an outdoor pool.,4.7,3,,,{},,"['0x80db1b74ddde96e1:0xc85fc178459716ef', '0x80db1b74dd912885:0x66f6705ffdccb946', '0x80db1b0c5229b141:0x53e625e2003822bb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1b74eb641373:0xed6be433cf747489?authuser=-1&hl=en&gl=us
Resetar Residential Hotel,"Resetar Residential Hotel, 15 W Lake Ave, Watsonville, CA 95076",36.9113065,-121.7585926,Hotel,0x808e1b23e86d269b:0x84715e931f06fc95,,3.9,8,,,{},,"['0x808e1ae1bde2930d:0xaf9f06f93cdb2102', '0x808e1a5add8ff049:0x21aa1b028b7e39e1', '0x808e1b243962815f:0x46742c00c6fd04b8', '0x808e1aed69e91d2b:0xe2661254445acd10', '0x808e1b1f2221266b:0xfe0b59d2f5010994']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e1b23e86d269b:0x84715e931f06fc95?authuser=-1&hl=en&gl=us
Ramada San Jose Downtown Near Convention Center,"Ramada San Jose Downtown Near Convention Center, 455 S 2nd St, San Jose, CA 95113",37.3295035,-121.8846845,"Hotel, Lodge",0x808fccb7339a1805:0xdbc868322a7462e9,"Straightforward lodging with an outdoor pool & a fitness center, plus free WiFi & breakfast.",3.7,66,,,{},,"['0x808fccb69606b02d:0x6c06d828bbe54721', '0x808fccb72c49ebbf:0xf3b8a905332498c6', '0x808fcc62b32e8539:0xe0bbe5fbd9828659', '0x808fccb72e5f1357:0x2c1a57b948ed79b2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fccb7339a1805:0xdbc868322a7462e9?authuser=-1&hl=en&gl=us
Windmill Silo Play House,"Windmill Silo Play House, 399 Riverview Ave, Capitola, CA 95010",36.9734725,-121.9536448,Hotel,0x808e15735085e65f:0xd52a2e5efa83b6c8,,4.8,15,,,{},,"['0x808e150c994156b3:0xe7b234170ec98d18', '0x808e150b546bf3c9:0xc0052440d388a485', '0x808e16561e883f75:0xcdb6e981c58690ff', '0x808e150b214ee319:0x89df46535ddfd5b8', '0x808e1574b2b55903:0x25c805033f1f57f3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e15735085e65f:0xd52a2e5efa83b6c8?authuser=-1&hl=en&gl=us
Anchor Inn Pacifica,"Anchor Inn Pacifica, 500 San Pedro Ave, Pacifica, CA 94044",37.5936185,-122.507354,"Hotel, Extended stay hotel, Inn, Lodge, Motel",0x808f7b9ee079cf69:0xe3f79ca81641f870,,5.0,7,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7b9ee079cf69:0xe3f79ca81641f870?authuser=-1&hl=en&gl=us
Bella Monte Hot Springs Resort and Spa,"Bella Monte Hot Springs Resort and Spa, 68111 Cll Las Tiendas, Desert Hot Springs, CA 92240",33.9524136,-116.4737885,"Hotel, Day spa, Resort hotel",0x80db1f7c137f6b3f:0x92466345a580be2c,,3.9,7,,,{},,"['0x80db21deda86756d:0x653513617586dd5c', '0x80db1f7e636f0429:0x8d63876ca4276bad', '0x80db21e933603767:0x832518a0815f1562', '0x80db21f2a3927e21:0xaebeb36bf83096e9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1f7c137f6b3f:0x92466345a580be2c?authuser=-1&hl=en&gl=us
PC Campsite,"PC Campsite, Ocotillo, CA 92259",32.8086109,-115.9749506,Hotel,0x80d9eb8dc83368b5:0x27ef5d63300a96f5,,4.7,3,,,{},,"['0x80d9ea7d75896bbd:0x7c4415daa2180b33', '0x80da24ffdd29ee65:0xea13b5c2aac27e27', '0x80d998910e8e0bc1:0xbae7ff3dc28fcfc2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9eb8dc83368b5:0x27ef5d63300a96f5?authuser=-1&hl=en&gl=us
Lion Farms,"Lion Farms, 1581 N St, Firebaugh, CA 93622",36.8531118,-120.4518729,Hotel,0x8093eb9bcdba541f:0x51b763e1d21ad0ce,,3.2,5,,,{},,"['0x8093ee5a40d631cd:0x605d60b4ac3868c5', '0x8093eb953d75d499:0x599d245cf9a2c073', '0x8093eb95ce3910f7:0x541de879a66dd6c', '0x80947a2cafd5dda7:0x561b3716cf904a5c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8093eb9bcdba541f:0x51b763e1d21ad0ce?authuser=-1&hl=en&gl=us
Adobe in the Palms,"Adobe in the Palms, Norman Rd, Twentynine Palms, CA 92277",34.1724319,-115.9028625,Hotel,0x80dabb81247a9f4f:0x89e67e9fffa4f030,,4.7,16,,,{},,"['0x80dac6d0db583c61:0x4b97f63f01c3de90', '0x80dac0aefd28ca5f:0x9384ee7f478f74d7', '0x80dac750429e881d:0xfcfab3c49e97320e', '0x80dada1bbb0abd3d:0x2911d1eaf5586997', '0x80dac6db029701a7:0x2a77bb9c419f5321']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dabb81247a9f4f:0x89e67e9fffa4f030?authuser=-1&hl=en&gl=us
Wilcox Hotel,"Wilcox Hotel, 1622 Wilcox Ave, Los Angeles, CA 90028",34.1004723,-118.3305564,Hotel,0x80c2bf3bafc5cd31:0xa4a1915a29396c6d,,4.0,3,,,{},,['0x80c2bf38cd582ad5:0xce98a03e55192986'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3bafc5cd31:0xa4a1915a29396c6d?authuser=-1&hl=en&gl=us
